path_id,memory_path,no_memory_path,memory_path_length,no_memory_path_length,is_same
25434,The_Hobbit;J._R._R._Tolkien;Botany;Agriculture,The_Hobbit;J._R._R._Tolkien;Botany;Agriculture,4,4,True
25441,The_Hobbit;Country;United_Kingdom;Ireland;Africa;Libya,The_Hobbit;Country;United_Kingdom;Europe;Africa;Libya,6,6,False
25443,The_Hobbit;Country;United_Nations;Africa;Niger,The_Hobbit;Country;Earth;Africa;Niger,5,5,False
25449,The_Holocaust;Athens;Greece,The_Holocaust;Greece,3,2,False
25455,The_Holocaust;Christianity;Religion,The_Holocaust;Christianity;Religion,3,3,True
25460,The_Illuminatus%21_Trilogy;Cold_War;Nuclear_weapon,The_Illuminatus%21_Trilogy;Cold_War;Nuclear_weapon,3,3,True
25465,The_Iron_Bridge;England,The_Iron_Bridge;England,2,2,True
25469,The_Iron_Bridge;Iron;Chemical_element;Periodic_table;Xenon,The_Iron_Bridge;Iron;Chemical_element;Periodic_table;Xenon,5,5,True
25471,The_Last_Supper_%28Leonardo%29;Italy;Italian_Renaissance;Renaissance;Art;Fine_art;Painting;Aesthetics;Plato;Aristotle;Philosophy;Aesthetics;LOOP_DETECTED,The_Last_Supper_%28Leonardo%29;Leonardo_da_Vinci;WRONG_ANSWER,13,3,False
25476,The_Legend_of_Zelda_series;Nintendo;Computer_and_video_games;Internet;World_Wide_Web;History_of_the_Internet;Tim_Berners-Lee;BBC;Television;Broadcasting;Mass_media;WRONG_ANSWER,The_Legend_of_Zelda_series;Nintendo;Europe;Owl;Eurasian_Eagle_Owl,12,5,False
25479,The_Legend_of_Zelda_series;Japan;Buddha;Gautama_Buddha,The_Legend_of_Zelda_series;Mythology;Religion;Buddhism;Gautama_Buddha,4,5,False
25481,The_Legend_of_Zelda_series;Nintendo;Computer_and_video_games;Tobacco;Cancer;Lung_cancer,The_Legend_of_Zelda_series;Nintendo;Computer_and_video_games;Tobacco;Cancer;Lung_cancer,6,6,True
25489,The_Legend_of_Zelda_series;Japan;Asia;Vietnam,The_Legend_of_Zelda_series;Japan;Asia;Vietnam,4,4,True
25492,The_Lion%2C_the_Witch_and_the_Wardrobe;C._S._Lewis;Oxford;Latin;Portugal;Latin_America,The_Lion%2C_the_Witch_and_the_Wardrobe;Country;Earth;Latin_America,6,4,False
25495,The_Lion_King;Africa;Egypt;Cairo;Germany;Berlin,The_Lion_King;Africa;Europe;Berlin,6,4,False
25498,The_Lion_King;United_States;Abraham_Lincoln;President_of_the_United_States;Herbert_Hoover,The_Lion_King;United_States;President_of_the_United_States;Herbert_Hoover,5,4,False
25502,The_Lion_King;Africa;Ethiopia;Addis_Ababa;Djibouti;East_Africa;Horn_of_Africa;Eritrea;Egypt;Cairo;Nile;Amazon_River;Peru,The_Lion_King;Africa;Latin_America;Peru,13,4,False
25504,The_Lion_King;Africa;Poverty,The_Lion_King;Africa;Poverty,3,3,True
25509,The_Lion_King;Africa;Ethiopia;Addis_Ababa;African_Union;Economy_of_Africa;Agriculture;Africa;LOOP_DETECTED,The_Lion_King;Africa;WRONG_ANSWER,9,3,False
25516,The_Lorax;Dr._Seuss;Literature;Fiction;Internet;World_Wide_Web;History_of_the_Internet;Tim_Berners-Lee;Internet;LOOP_DETECTED,The_Lorax;Dr._Seuss;Literature;Fiction;Internet;Linux;GNU_Project;Richard_Stallman;GNU,10,9,False
25520,The_Lord_of_the_Rings;Earth;Animal;Mammal;Dolphin,The_Lord_of_the_Rings;The_Hobbit;J._R._R._Tolkien;WRONG_ANSWER,5,4,False
25527,The_Lord_of_the_Rings_film_trilogy;J._R._R._Tolkien;Christianity;Bible;God;Hinduism;Brahman,The_Lord_of_the_Rings_film_trilogy;J._R._R._Tolkien;Christianity;Religion;Hinduism;Brahman,7,6,False
25532,The_Lord_of_the_Rings_film_trilogy;J._R._R._Tolkien;Bible;Jesus,The_Lord_of_the_Rings_film_trilogy;J._R._R._Tolkien;Christianity;Jesus,4,4,False
25540,The_Magic_Flute;Opera;Theatre;Drama;Film;Television;Telecommunication;Telephone,The_Magic_Flute;Opera;20th_century;Technology;Computer;Telephone,8,6,False
25542,The_Magic_Flute;Opera;Romanticism;Age_of_Enlightenment;Immanuel_Kant;Aesthetics;Art;Abstract_art;Cubism;Painting;20th_century;Vitamin;Vitamin_D,The_Magic_Flute;Wolfgang_Amadeus_Mozart;Music;Culture;Agriculture;Nutrition;Vitamin_D,13,7,False
25545,The_Marriage_of_Figaro;Vienna;Austria;Russia;Moscow;Battle_of_Moscow,The_Marriage_of_Figaro;Wolfgang_Amadeus_Mozart;Vienna;Austria;Germany;Soviet_Union;Moscow;Battle_of_Moscow,6,8,False
25548,The_Marriage_of_Figaro;Vienna;Austria;German_language;Netherlands;Dutch_language,The_Marriage_of_Figaro;Wolfgang_Amadeus_Mozart;Vienna;Austria;German_language;Dutch_language,6,6,False
25552,The_Marriage_of_Figaro;Opera;Richard_Wagner;Music;Musical_instrument;Trumpet,The_Marriage_of_Figaro;Wolfgang_Amadeus_Mozart;Music;Musical_instrument;Trumpet,6,5,False
25560,The_Mismeasure_of_Man;Galaxy;Universe,The_Mismeasure_of_Man;Galaxy;Universe,3,3,True
25567,The_Old_Man_and_the_Sea;Ernest_Hemingway;Cuba;Caribbean_Sea;Atlantic_Ocean;Europe;Greece;Ancient_Greece;Music;Musical_instrument;Piano,The_Old_Man_and_the_Sea;Ernest_Hemingway;Fiction;Literature;Music;Musical_instrument;Piano,11,7,False
25571,The_Origin_of_Species;Evolution;Charles_Darwin;Anthropology;China;Confucianism;Confucius,The_Origin_of_Species;Charles_Darwin;Philosophy;Confucius,7,4,False
25573,The_Origin_of_Species;Evolution;Charles_Darwin;Victoria_of_the_United_Kingdom;Edward_VII_of_the_United_Kingdom,The_Origin_of_Species;Charles_Darwin;Victoria_of_the_United_Kingdom;Edward_VII_of_the_United_Kingdom,5,4,False
25576,The_Origin_of_Species;Evolution;Charles_Darwin;Victoria_of_the_United_Kingdom;Edward_VII_of_the_United_Kingdom;George_VI_of_the_United_Kingdom,The_Origin_of_Species;Charles_Darwin;Victoria_of_the_United_Kingdom;Edward_VII_of_the_United_Kingdom;George_VI_of_the_United_Kingdom,6,5,False
25582,The_Origin_of_Species;United_States;Supreme_Court_of_the_United_States,The_Origin_of_Species;United_States;Supreme_Court_of_the_United_States,3,3,True
25591,The_Quatermass_Experiment;United_Kingdom;France;Belgium;Brussels;Germany;Denmark,The_Quatermass_Experiment;United_Kingdom;Europe;Denmark,7,4,False
25597,The_Rime_of_the_Ancient_Mariner;James_Cook;Pacific_Ocean;Solomon_Islands,The_Rime_of_the_Ancient_Mariner;James_Cook;Vanuatu;Solomon_Islands,4,4,False
25601,The_Rite_of_Spring;Igor_Stravinsky;Paris;Chicago;University_of_Chicago,The_Rite_of_Spring;Igor_Stravinsky;United_States;Chicago;University_of_Chicago,5,5,False
25612,The_Seagull;Moscow;London;St_Paul%27s_Cathedral,The_Seagull;Moscow;London;St_Paul%27s_Cathedral,4,4,True
25614,The_Shawshank_Redemption;Film;20th_century;1st_century_BC,The_Shawshank_Redemption;Film;20th_century;1st_century_BC,4,4,True
25621,The_Simpsons;France;Algeria;North_Africa;Africa;Burkina_Faso;WRONG_ANSWER,The_Simpsons;France;Maghreb;Africa;Burkina_Faso;WRONG_ANSWER,7,6,False
25626,The_Simpsons;Popular_culture;Film;Video;Computer;Computer_and_video_games;Doom,The_Simpsons;Doom,7,2,False
25636,The_Simpsons;Europe;Italy;Turin,The_Simpsons;Europe;Italy;Turin,4,4,True
25643,The_Smiths;England;James_I_of_England,The_Smiths;England;James_I_of_England,3,3,True
25645,The_Supremes;Rhythm_and_blues;American_popular_music;Music_of_the_United_States;Jazz;Louis_Armstrong;Billie_Holiday;United_States;Holy_Roman_Empire;WRONG_ANSWER,The_Supremes;WRONG_ANSWER,10,2,False
25652,The_Supremes;United_States;Space_Shuttle_Columbia,The_Supremes;United_States;Space_Shuttle_Columbia,3,3,True
25656,The_Temptations;WRONG_ANSWER,The_Temptations;United_States;United_Nations;Kofi_Annan,2,4,False
25660,The_Temptations;United_States;United_States_Congress;United_States_Senate,The_Temptations;United_States;United_States_Senate,4,3,False
25663,The_Wall_Street_Journal;Business;Agriculture;Milk,The_Wall_Street_Journal;Business;Agriculture;Milk,4,4,True
25665,The_Waste_Land;T._S._Eliot;Poetry;Athens;Greece;Ottoman_Empire;Greece;LOOP_DETECTED,The_Waste_Land;T._S._Eliot;Poetry;Athens;Greek_War_of_Independence,8,5,False
25667,The_Waste_Land;Poetry;Gregorian_chant;Medieval_music;Renaissance;Music,The_Waste_Land;T._S._Eliot;Poetry;Art;Music,6,5,False
25674,The_X-Files;Federal_Bureau_of_Investigation;Terrorism;WRONG_ANSWER,The_X-Files;United_States;China,4,3,False
25683,The_X-Files;Stargate_SG-1,The_X-Files;Stargate_SG-1,2,2,True
25688,Theatre;India;Asia,Theatre;Drama;Beijing;China;WRONG_ANSWER,3,5,False
25690,Theatre;Drama;Film;United_States;Cuba,Theatre;Drama;Film;United_States;Cuba,5,5,True
25693,Theatre;Drama;Film;United_States;Vietnam_War;Lyndon_B._Johnson,Theatre;United_States;President_of_the_United_States;Lyndon_B._Johnson,6,4,False
25696,Theatre;Drama;Film;Actor;William_Shakespeare;Poetry;20th_century;Cold_War;Soviet_Union;Mikhail_Gorbachev;Berlin_Wall;German_reunification;Germany;Austria;Sigmund_Freud,Theatre;Drama;Film;20th_century;Cold_War;Soviet_Union;Culture;Anthropology;Sigmund_Freud,15,9,False
25698,Theatre;Drama;Film;Animation;Motion_%28physics%29;Physics;Mathematics;Topology,Theatre;Drama;Film;Visual_arts;Architecture;Mathematics;Topology,8,7,False
25700,Theatre;Drama;Film;Animation;The_Lion_King;Lion;Zebra,Theatre;Drama;Film;Animation;The_Lion_King;Lion;Zebra,7,7,True
25704,Theatre_in_the_round;United_Kingdom;Cardiff;Bristol,Theatre_in_the_round;United_Kingdom;Cardiff;Bristol,4,4,True
25707,Theatre_in_the_round;Theatre;India;Sikhism;Waheguru,Theatre_in_the_round;Theatre;India;Sikhism;Waheguru,5,5,True
25709,Theodore_Roosevelt;Brazil;Argentina;Brazil;LOOP_DETECTED,Theodore_Roosevelt;Brazil;Amazon_River;Amazon_Basin;South_America;Europe;Austria;Danube,5,8,False
25716,Theodore_Roosevelt;Russia;Mikhail_Gorbachev,Theodore_Roosevelt;President_of_the_United_States;Cold_War;Mikhail_Gorbachev,3,4,False
25718,Theodore_Roosevelt;American_Civil_War;United_States;Education;History;Time;Day;Time_zone;Earth;Season,Theodore_Roosevelt;American_Civil_War;Slavery;United_States;Agriculture;Food;Season,10,7,False
25723,Thermodynamic_temperature;Thermodynamics;Energy;Space_exploration;Saturn_V;Apollo_11;Moon;Solar_System;Saturn;Cassini-Huygens,Thermodynamic_temperature;Thermodynamics;Physics;Astronomy;Solar_System;Saturn;Cassini-Huygens,10,7,False
25725,Thermodynamic_temperature;United_States;Mexico;Tijuana,Thermodynamic_temperature;United_States;Mexico;Tijuana,4,4,True
25730,Theropoda;Bird;Evolution;Cell_%28biology%29;Mitochondrion,Theropoda;Bird;Biology;Cell_%28biology%29;Mitochondrion,5,5,False
25733,Theropoda;Bird;House_Sparrow;Sparrow,Theropoda;Bird;House_Sparrow;Sparrow,4,4,True
25736,Thiamine;Carbon;Coal,Thiamine;Carbon;Coal,3,3,True
25741,Third_Servile_War;Roman_Empire;United_States;American_Civil_War;Abraham_Lincoln;President_of_the_United_States;Lyndon_B._Johnson,Third_Servile_War;Roman_Empire;United_States;American_Civil_War;Abraham_Lincoln;Lyndon_B._Johnson,7,6,False
25743,Thomas_Aquinas;Animal;Bird;Penguin;African_Penguin,Thomas_Aquinas;Animal;Bird;Penguin;African_Penguin,5,5,True
25746,Thomas_Aquinas;Bible;Hebrew_language,Thomas_Aquinas;Bible;Hebrew_language,3,3,True
25749,Thomas_Becket;Henry_II_of_England;France;Algeria;North_Africa;Asia;Azerbaijan,Thomas_Becket;Henry_II_of_England;France;Algeria;North_Africa;Asia;Azerbaijan,7,7,True
25751,Thomas_Becket;Henry_II_of_England;France;South_America;Brazil,Thomas_Becket;Anglican_Communion;British_Empire;Argentina;Brazil,5,5,False
25755,Thomas_Becket;Henry_II_of_England;Richard_I_of_England;Jerusalem;Crusades;Byzantine_Empire;Ancient_Rome;Greek_mythology;Apollo;Zeus;Thor,Thomas_Becket;Archbishop_of_Canterbury;Christianity;Religion;Mythology;Norse_mythology;Thor,11,7,False
25762,Thomas_Edison;Electricity;Alternating_current;Electric_charge;Electric_field;WRONG_ANSWER,Thomas_Edison;Florida;Cuba;Cayman_Islands,6,4,False
25766,Thomas_Edison;Electricity;Energy;Biology;Paleontology;Dinosaur;Jurassic,Thomas_Edison;Electricity;Fossil_fuel;Coal;Jurassic,7,5,False
25770,Thomas_Edison;World_War_II;Nazi_Germany;The_Holocaust;Crime;Terrorism,Thomas_Edison;Electricity;Energy;Politics;Anarchism;Terrorism,6,6,False
25773,Thomas_Gainsborough;England;Industrial_Revolution;Steam_engine;Thermodynamics;Chemistry;Biology;Cell_%28biology%29;Energy;Adenosine_triphosphate;Mitochondrion;Fatty_acid;Omega-3_fatty_acid;Canola;Biodiesel;Lipid,Thomas_Gainsborough;England;British_Empire;British_East_India_Company;India;Biodiversity;Biology;WRONG_ANSWER,16,8,False
25779,Thomas_Jefferson;Benjamin_Franklin;France;French_Revolution;Napoleon_I_of_France;Napoleonic_Wars;Austria;Vienna;Budapest;Danube;Hungary;Attila_the_Hun;Byzantine_Empire;Ottoman_Empire;Istanbul;Turkey;Algeria;Algiers;Cairo;Ancient_Egypt;Egypt;Nile;Africa;Ethiopia;Addis_Ababa;Ethiopia;LOOP_DETECTED,Thomas_Jefferson;United_States_Declaration_of_Independence;American_Revolutionary_War;WRONG_ANSWER,27,4,False
25785,Thomas_Malthus;Earth;Crust_%28geology%29;Continental_crust,Thomas_Malthus;Earth;Crust_%28geology%29;Continental_crust,4,4,True
25789,Thomas_Malthus;Famine;Agriculture;Fertile_Crescent;Turkey,Thomas_Malthus;Famine;Agriculture;Fertile_Crescent;Turkey,5,5,True
25791,Thomas_More;Renaissance;Music;Musical_instrument,Thomas_More;Renaissance;Music;Musical_instrument,4,4,True
25800,Thor;Odin;Asia;Mao_Zedong,Thor;Odin;Asia;Mao_Zedong,4,4,True
25804,Thor;Odin;Asia;China;WRONG_ANSWER,Thor;God;China;WRONG_ANSWER,5,4,False
25806,Thorax;Animal;Reptile;Dinosaur,Thorax;Animal;Reptile;Dinosaur,4,4,True
25814,Thorium;Periodic_table;Cobalt,Thorium;Periodic_table;Cobalt,3,3,True
25818,Thorium;Cancer;Brain;Stroke,Thorium;Cancer;Brain;Stroke,4,4,True
25824,Three_Gorges_Dam;Yangtze_River;China;Football_%28soccer%29;England;Football;FIFA;United_Kingdom;Arsenal_F.C.,Three_Gorges_Dam;Yangtze_River;China;Football_%28soccer%29;England;Football;WRONG_ANSWER,9,7,False
25829,Three_Laws_of_Robotics;Isaac_Asimov;Philosophy;Mathematics;Calculus,Three_Laws_of_Robotics;Isaac_Asimov;Philosophy;Mathematics;Calculus,5,5,True
25833,Three_Laws_of_Robotics;Isaac_Asimov;Roman_Empire;Monarchy,Three_Laws_of_Robotics;Isaac_Asimov;Philosophy;Political_philosophy;Monarchy,4,5,False
25839,Thucydides;Athens;Parthenon;Athena;Zeus;Apollo,Thucydides;History;Athens;Athena;Greek_mythology;Apollo,6,6,False
25841,Thucydides;History;Herodotus;Egypt;Christianity;Bible,Thucydides;History;Humanities;Religion;Bible,6,5,False
25843,Thucydides;History;Athens;Plato;Aristotle;Biology;Carbon_dioxide;Oxygen,Thucydides;History;Human;WRONG_ANSWER,8,4,False
25849,Thunderstorm;United_States;American_Civil_War;Abraham_Lincoln,Thunderstorm;United_States;American_Civil_War;Abraham_Lincoln,4,4,True
25862,Tiananmen_Square_protests_of_1989;People%27s_Republic_of_China;Currency;Coin,Tiananmen_Square_protests_of_1989;People%27s_Republic_of_China;Currency;Coin,4,4,True
25871,Tibet;Himalayas;China;Beijing;Computer;Internet,Tibet;Himalayas;Asia;Computer;Internet,6,5,False
25875,Tibet;Himalayas;Nepal;China;Beijing;Thailand;Bangkok;Asia;Africa;Ethiopia;Addis_Ababa;Ethiopia;LOOP_DETECTED,Tibet;Himalayas;River;Tide,13,4,False
25888,Tiger;Animal;Plant;Arecaceae;Coconut,Tiger;Animal;Plant;Arecaceae;Coconut,5,5,True
25892,Tiger;Rudyard_Kipling;Novel;Literature,Tiger;Mammal;Animal;Latin;English_language;Drama;William_Shakespeare;Poetry;WRONG_ANSWER,4,9,False
25895,Tiger;Mammal;Animal;Bird;Redwing,Tiger;Mammal;Animal;Bird;Redwing,5,5,True
25900,Tiger_Woods;Michael_Jordan;Basketball;Sport;Olympic_Games;WRONG_ANSWER,Tiger_Woods;Michael_Jordan;Basketball;Sport;South_Africa;Africa;Cheetah,6,7,False
25902,Tiger_Woods;Helium;Argon;Periodic_table;Promethium,Tiger_Woods;Helium;Chemical_element;Periodic_table;Promethium,5,5,False
25908,Tiger_Woods;Helium;Heat;Energy;Thermodynamics;Entropy;Thermodynamic_temperature,Tiger_Woods;Helium;Heat;Energy;Thermodynamics;Absolute_zero;Thermodynamic_temperature,7,7,False
25914,Tiger_shark;Australia;Canberra;Lake_Burley_Griffin,Tiger_shark;Australia;Canberra;Lake_Burley_Griffin,4,4,True
25916,Tiger_shark;Shark;North_America;Africa;North_Africa,Tiger_shark;Fish;Fishing;Sea;Mediterranean_Sea;Africa;North_Africa,5,7,False
25921,Tigris;Iraq;United_Kingdom;Wales;Cardiff,Tigris;Iraq;United_Kingdom;Cardiff,5,4,False
25924,Tigris;Mesopotamia;China;Taoism;Laozi,Tigris;Mesopotamia;China;Taoism;Laozi,5,5,True
25927,Tigris;Iraq;Ottoman_Empire;Istanbul;Turkey,Tigris;Turkey,5,2,False
25929,Tijuana;Mexico;Electricity;Energy,Tijuana;Mexico;Electricity;Energy,4,4,True
25933,Tiktaalik;Crocodile;Nile,Tiktaalik;Crocodile;Nile,3,3,True
25937,Tim_Berners-Lee;Internet;France;Brazil;French_Guiana,Tim_Berners-Lee;Internet;France;Brazil;French_Guiana,5,5,True
25940,Tim_Berners-Lee;Internet;World_Wide_Web;History_of_the_Internet;Telecommunication;Communication;Mass_media;Broadcasting;Radio;Guglielmo_Marconi;Canada;Niagara_Falls,Tim_Berners-Lee;Internet;Toronto;Great_Lakes;Niagara_Falls,12,5,False
25948,Timbuktu;England;Ireland;Limerick,Timbuktu;England;Ireland;Limerick,4,4,True
25958,Time_zone;Russia;Leon_Trotsky,Time_zone;Russia;Leon_Trotsky,3,3,True
25960,Time_zone;Time;Philosophy;Philosophy_of_mind;Mind,Time_zone;Time;Philosophy;Philosophy_of_mind;Mind,5,5,True
25969,Timken_1111;Chicago;United_States;United_Kingdom;British_monarchy,Timken_1111;Chicago;United_States;United_Kingdom;British_monarchy,5,5,True
25971,Timur;Iran;Iraq;Saudi_Arabia;Arab_League,Timur;Iran;Middle_East;Arabic_language;Arab_League,5,5,False
25973,Timur;Iran;Afghanistan;India;Ganges_River;River;Columbia_River,Timur;India;Indian_Ocean;Africa;Congo_River;Mississippi_River;North_America;United_States;Oregon;Columbia_River,7,10,False
25975,Timur;Iron;Magnesium,Timur;Iron;Magnesium,3,3,True
25978,Timur;China;Taipei,Timur;China;Taipei,3,3,True
25980,Tin;Chemical_element;Periodic_table;Carbon;Earth,Tin;Earth,5,2,False
25985,Tin;Color;Rainbow,Tin;Color;Rainbow,3,3,True
25988,Tin%28II%29_chloride;Chlorine;Chemical_element;Periodic_table;Biology;Evolution;Dinosaur;Jurassic,Tin%28II%29_chloride;Chlorine;Chemical_element;Chemistry;Geology;Paleontology;Dinosaur;Jurassic,8,8,False
25997,Titanium;Aluminium;Australia;Emu;Bird;Flamingo,Titanium;Australia;Emu;Bird;Flamingo,6,5,False
26007,Tobacco;Mining;Copper;Metal;Corrosion,Tobacco;Mining;Geology;Copper;Metal;Corrosion,5,6,False
26011,Tobacco;New_York_City;American_Revolutionary_War;United_States;Canada;Toronto,Tobacco;New_York_City;United_States;Canada;Toronto,6,5,False
26015,Tobacco_smoking;Cancer;Lung_cancer;Genetics;DNA;Genetic_code;Evolution;Charles_Darwin;Philosophy;Aristotle;Plato;Socrates;Plato;LOOP_DETECTED,Tobacco_smoking;Cancer;Tobacco;Greece;Ancient_Greece;Demosthenes,14,6,False
26018,Tobacco_smoking;Cancer;Human;Culture;WRONG_ANSWER,Tobacco_smoking;Cancer;Human;WRONG_ANSWER,5,4,False
26022,Tofu;Food;Culture;Ancient_Egypt;Egypt;Giza_pyramid_complex,Tofu;Food;Cereal;Africa;Ancient_Egypt;Egypt;Giza_pyramid_complex,6,7,False
26025,Tofu;Food;Chemistry;Chemical_element;Periodic_table;Thorium,Tofu;Calcium;Thorium,6,3,False
26034,Tokelau;United_States;United_States_Constitution;WRONG_ANSWER,Tokelau;United_States;United_States_Constitution;WRONG_ANSWER,4,4,True
26036,Tokelau;New_Zealand;Volcano;Italy;Volcano;LOOP_DETECTED,Tokelau;New_Zealand;Volcano;Mount_Vesuvius,6,4,False
26044,Tokyo;Pacific_Ocean;Philippines;Guam,Tokyo;Pacific_Ocean;Philippines;Guam,4,4,True
26047,Tokyo;Algeria;North_Africa;Maghreb,Tokyo;Algeria;North_Africa;Maghreb,4,4,True
26050,Tokyo;Broadcasting;Sound,Tokyo;Broadcasting;Sound,3,3,True
26061,Tom_and_Jerry_%28MGM%29;Animation;Motion_%28physics%29;Physics;Ancient_Greece;Mesopotamia;Baghdad,Tom_and_Jerry_%28MGM%29;Animation;Motion_%28physics%29;Physics;Ancient_Greece;Mesopotamia;Baghdad,7,7,True
26074,Tony_Blair;WRONG_ANSWER,Tony_Blair;United_Kingdom;Computer;Internet;World_Wide_Web;Google,2,6,False
26083,Tooth_development;Calcium;Chemical_element;Chemistry;Mathematics;Logic,Tooth_development;Human;Logic,6,3,False
26089,Tooth_development;Mammal;Animal;Insect;Bee;Pollinator;Pollinator_decline,Tooth_development;Mammal;Animal;Insect;Bee;Pollinator_decline,7,6,False
26094,Tooth_enamel;Crystal;Chemistry;Periodic_table;Biology;Africa;Abuja,Tooth_enamel;Crystal;Quartz;Mineral;Geology;History_of_Earth;Civilization;WRONG_ANSWER,7,8,False
26100,Tooth_enamel;Crystal;Diamond;United_States;President_of_the_United_States;Herbert_Hoover,Tooth_enamel;Crystal;Chemistry;Periodic_table;Industry;Economics;Capitalism;United_States;President_of_the_United_States;Herbert_Hoover,6,10,False
26104,Tooth_enamel;Crystal;Quartz;Mineral;Geology;History_of_Earth;Agriculture;Fertile_Crescent;Mesopotamia;Iraq;Assyria;Akkadian_Empire;Babylonia;Ancient_Egypt;Africa;Ethiopia;East_Africa;Horn_of_Africa;Djibouti;Uzbekistan,Tooth_enamel;Crystal;Quartz;Mineral;Geology;History_of_Earth;Civilization;Asia;Uzbekistan,20,9,False
26107,Top_of_the_Pops;United_States;California,Top_of_the_Pops;United_Kingdom;United_States_dollar;United_States;California,3,5,False
26112,Topology;Manifold;Sphere;Earth;WRONG_ANSWER,Topology;Geometry;Mathematics;WRONG_ANSWER,5,4,False
26116,Tornado;Film;Animation,Tornado;Film;Animation,3,3,True
